INFO:    User not listed in /etc/subuid, trying root-mapped namespace
INFO:    fakeroot command not found, using only root-mapped namespace
INFO:    gocryptfs not found, will not be able to use gocryptfs
[rank2]:[W321 08:14:41.920043217 ProcessGroupNCCL.cpp:5178] Guessing device ID based on global rank. This can cause a hang if rank to GPU mapping is heterogeneous. You can specify device_id in init_process_group()
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
he fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (755.06, 755.66)
    train/valid/test-data-iterators-setup ..........: (204.18, 211.34)
 [2026-03-21 08:15:00.688227] iteration        1/   10000 | consumed samples:         1024 | elapsed time per iteration (ms): 11938.3 | learning rate: 3.000000E-07 | global batch size:  1024 | lm loss: 1.070049E+01 | loss scale: 1.0 | grad norm: 9.945 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:20.867896] iteration       76/   10000 | consumed samples:        77824 | elapsed time per iteration (ms): 9049.3 | learning rate: 2.280000E-05 | global batch size:  1024 | lm loss: 7.173087E+00 | loss scale: 1.0 | grad norm: 2.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:29.928712] iteration       77/   10000 | consumed samples:        78848 | elapsed time per iteration (ms): 9060.7 | learning rate: 2.310000E-05 | global batch size:  1024 | lm loss: 7.099337E+00 | loss scale: 1.0 | grad norm: 1.563 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:38.967550] iteration       78/   10000 | consumed samples:        79872 | elapsed time per iteration (ms): 9038.7 | learning rate: 2.340000E-05 | global batch size:  1024 | lm loss: 7.091345E+00 | loss scale: 1.0 | grad norm: 1.793 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:48.002644] iteration       79/   10000 | consumed samples:        80896 | elapsed time per iteration (ms): 9034.9 | learning rate: 2.370000E-05 | global batch size:  1024 | lm loss: 7.075377E+00 | loss scale: 1.0 | grad norm: 1.649 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:26:57.025995] iteration       80/   10000 | consumed samples:        81920 | elapsed time per iteration (ms): 9023.2 | learning rate: 2.400000E-05 | global batch size:  1024 | lm loss: 7.016698E+00 | loss scale: 1.0 | grad norm: 1.497 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:06.043622] iteration       81/   10000 | consumed samples:        82944 | elapsed time per iteration (ms): 9017.5 | learning rate: 2.430000E-05 | global batch size:  1024 | lm loss: 7.021186E+00 | loss scale: 1.0 | grad norm: 1.534 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:15.084236] iteration       82/   10000 | consumed samples:        83968 | elapsed time per iteration (ms): 9040.5 | learning rate: 2.460000E-05 | global batch size:  1024 | lm loss: 6.950500E+00 | loss scale: 1.0 | grad norm: 1.265 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:24.110703] iteration       83/   10000 | consumed samples:        84992 | elapsed time per iteration (ms): 9026.3 | learning rate: 2.490000E-05 | global batch size:  1024 | lm loss: 6.935078E+00 | loss scale: 1.0 | grad norm: 1.801 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:33.150241] iteration       84/   10000 | consumed samples:        86016 | elapsed time per iteration (ms): 9039.4 | learning rate: 2.520000E-05 | global batch size:  1024 | lm loss: 6.903852E+00 | loss scale: 1.0 | grad norm: 1.265 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:42.185175] iteration       85/   10000 | consumed samples:        87040 | elapsed time per iteration (ms): 9034.8 | learning rate: 2.550000E-05 | global batch size:  1024 | lm loss: 6.903062E+00 | loss scale: 1.0 | grad norm: 1.630 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:27:51.231350] iteration       86/   10000 | consumed samples:        88064 | elapsed time per iteration (ms): 9046.0 | learning rate: 2.580000E-05 | global batch size:  1024 | lm loss: 6.861423E+00 | loss scale: 1.0 | grad norm: 1.346 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:00.254871] iteration       87/   10000 | consumed samples:        89088 | elapsed time per iteration (ms): 9023.4 | learning rate: 2.610000E-05 | global batch size:  1024 | lm loss: 6.831326E+00 | loss scale: 1.0 | grad norm: 1.549 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:09.265914] iteration       88/   10000 | consumed samples:        90112 | elapsed time per iteration (ms): 9010.9 | learning rate: 2.640000E-05 | global batch size:  1024 | lm loss: 6.799885E+00 | loss scale: 1.0 | grad norm: 1.187 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:18.410037] iteration       89/   10000 | consumed samples:        91136 | elapsed time per iteration (ms): 9144.0 | learning rate: 2.670000E-05 | global batch size:  1024 | lm loss: 6.746456E+00 | loss scale: 1.0 | grad norm: 1.703 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:27.445539] iteration       90/   10000 | consumed samples:        92160 | elapsed time per iteration (ms): 9035.3 | learning rate: 2.700000E-05 | global batch size:  1024 | lm loss: 6.711583E+00 | loss scale: 1.0 | grad norm: 1.187 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:36.469112] iteration       91/   10000 | consumed samples:        93184 | elapsed time per iteration (ms): 9023.4 | learning rate: 2.730000E-05 | global batch size:  1024 | lm loss: 6.705372E+00 | loss scale: 1.0 | grad norm: 1.322 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:45.508129] iteration       92/   10000 | consumed samples:        94208 | elapsed time per iteration (ms): 9038.9 | learning rate: 2.760000E-05 | global batch size:  1024 | lm loss: 6.683060E+00 | loss scale: 1.0 | grad norm: 1.257 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:28:54.573000] iteration       93/   10000 | consumed samples:        95232 | elapsed time per iteration (ms): 9064.7 | learning rate: 2.790000E-05 | global batch size:  1024 | lm loss: 6.632537E+00 | loss scale: 1.0 | grad norm: 1.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:03.627564] iteration       94/   10000 | consumed samples:        96256 | elapsed time per iteration (ms): 9054.4 | learning rate: 2.820000E-05 | global batch size:  1024 | lm loss: 6.621926E+00 | loss scale: 1.0 | grad norm: 1.262 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:12.677717] iteration       95/   10000 | consumed samples:        97280 | elapsed time per iteration (ms): 9050.0 | learning rate: 2.850000E-05 | global batch size:  1024 | lm loss: 6.583204E+00 | loss scale: 1.0 | grad norm: 1.278 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:21.778668] iteration       96/   10000 | consumed samples:        98304 | elapsed time per iteration (ms): 9100.8 | learning rate: 2.880000E-05 | global batch size:  1024 | lm loss: 6.544242E+00 | loss scale: 1.0 | grad norm: 1.355 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:30.873494] iteration       97/   10000 | consumed samples:        99328 | elapsed time per iteration (ms): 9094.7 | learning rate: 2.910000E-05 | global batch size:  1024 | lm loss: 6.521434E+00 | loss scale: 1.0 | grad norm: 1.238 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:39.910108] iteration       98/   10000 | consumed samples:       100352 | elapsed time per iteration (ms): 9036.4 | learning rate: 2.940000E-05 | global batch size:  1024 | lm loss: 6.492821E+00 | loss scale: 1.0 | grad norm: 1.236 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:48.922117] iteration       99/   10000 | consumed samples:       101376 | elapsed time per iteration (ms): 9011.8 | learning rate: 2.970000E-05 | global batch size:  1024 | lm loss: 6.490354E+00 | loss scale: 1.0 | grad norm: 1.427 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2026-03-21 08:29:57.935663] iteration      100/   10000 | consumed samples:       102400 | elapsed time per iteration (ms): 9013.4 | learning rate: 3.000000E-05 | global batch size:  1024 | lm loss: 6.412324E+00 | loss scale: 1.0 | grad norm: 0.957 | number of skipped iterations:   0 | number of nan iterations:   0 |
......................... 0
  rl_generation_batch_size ........................ None
  rl_importance_sampling_truncation_coef .......... None
  rl_inference_expert_model_parallel_size ......... None
  rl_inference_expert_tensor_model_parallel_size .. None
  rl_inference_logprobs_is_correction ............. False
  rl_inference_model_unified_memory_level ......... 0
  rl_inference_parsers ............................ []
  rl_inference_pipeline_model_parallel_size ....... None
  rl_inference_tensor_model_parallel_size ......... None
  rl_kv_cache_management_mode ..................... persist
  rl_num_parallel_generation_batches .............. None
  rl_num_parallel_generations ..................... None
  rl_offload_inference_model_weights_when_idle .... False
  rl_offload_optimizer_during_inference ........... False
  rl_parallel_generation_tasks .................... None
  rl_partial_rollouts ............................. False
  rl_persist_cuda_graphs .......................... False
  rl_prompts_per_eval ............................. 32
  rl_sequence_packing_algo ........................ fifo
  rl_sequence_packing_max_sequences_per_bin ....... 50
  rl_skip_bos_token ............................... False
  rl_training_cuda_graphs ......................... False
  rl_use_sequence_packing ......................... False
  rl_verify_model_weights_swap .................... False
  rope_scaling_factor ............................. 8.0
  rope_type ....................................... None
  rotary_base ..................................... 100000
  rotary_interleaved .............................. False
  rotary_percent .................................. 1.0
  rotary_scaling_factor ........................... 1.0
  rotary_seq_len_interpolation_factor ............. None
  run_workload_inspector_server ................... False
  sample_rate ..................................... 1.0
  save ............................................ /scratch/09308/zhengmk/megatron-lm_checkpoints/llama2_danube3_500M_model_bf16_gradient_fp32_AdamS_topk_sparsify_d_0.1_density_warmup_1000_lr_warmup_1000
  save_dgrads_interval ............................ None
  save_interval ................................... 5000
  save_retain_interval ............................ None
  save_wgrads_interval ............................ None
  scatter_gather_tensors_in_pipeline .............. True
  seed ............................................ 1234
  seq_length ...................................... 4096
  sequence_parallel ............................... False
  sft ............................................. False
  sft_tokenizer_prompt_format ..................... nemotron-h-aligned
  sgd_momentum .................................... 0.9
  sharp_enabled_group ............................. None
  short_seq_prob .................................. 0.1
  skip_train ...................................... False
  skipped_train_samples ........................... 0
  softmax_type .................................... vanilla
  spec ............................................ None
  split ........................................... 949,50,1
  squared_relu .................................... False
  start_weight_decay .............................. 0.1
  straggler_ctrlr_port ............................ 65535
  straggler_minmax_count .......................... 1
  strict_fsdp_dtensor_load ........................ True
  suggested_communication_unit_size ............... None
  swiglu .......................................... True
  swin_backbone_type .............................. tiny
  symmetric_ar_type ............................... None
  te_precision_config_file ........................ None
  te_rng_tracker .................................. False
  tensor_model_parallel_size ...................... 1
  tensorboard_dir ................................. None
  tensorboard_log_interval ........................ 1
  tensorboard_queue_size .......................... 1000
  test_data_path .................................. None
  test_mode ....................................... False
  tiktoken_num_special_tokens ..................... 1000
  tiktoken_pattern ................................ None
  tiktoken_special_tokens ......................... None
  timing_log_level ................................ 0
  timing_log_option ............................... minmax
  titles_data_path ................................ None
  tokenizer_hf_include_special_tokens ............. True
  tokenizer_hf_no_include_special_tokens .......... False
  tokenizer_hf_no_use_fast ........................ False
  tokenizer_hf_use_fast ........................... True
  tokenizer_metadata .............................. None
  tokenizer_model ................................. meta-llama/Llama-2-7b-hf
  tokenizer_sentencepiece_legacy .................. False
  tokenizer_special_tokens ........................ None
  tokenizer_type .................................. HuggingFaceTokenizer
  topk_adams_density .............................. 0.1
  topk_adams_density_start ........................ 1.0
  topk_adams_density_warmup_steps ................. 1000
  topk_adams_start_iter ........................... 0
  torch_fsdp2_reshard_after_forward ............... True
  tp_comm_bootstrap_backend ....................... nccl
  tp_comm_bulk_dgrad .............................. True
  tp_comm_bulk_wgrad .............................. True
  tp_comm_overlap ................................. False
  tp_comm_overlap_ag .............................. True
  tp_comm_overlap_cfg ............................. None
  tp_comm_overlap_rs .............................. True
  tp_comm_overlap_rs_dgrad ........................ False
  tp_comm_split_ag ................................ True
  tp_comm_split_rs ................................ True
  train_data_path ................................. None
  train_iters ..................................... 10000
  train_samples ................................... None
  train_sync_interval ............................. None
  transformer_impl ................................ transformer_engine
  transformer_pipeline_model_parallel_size ........ 1
  trust_remote_code ............................... False
  untie_embeddings_and_output_weights ............. True
  use_checkpoint_args ............................. False
  use_checkpoint_opt_param_scheduler .............. False
  use_cpu_initialization .......................... None
  use_dist_ckpt ................................... True
  use_dist_ckpt_deprecated ........................ False
  use_distributed_optimizer ....................... False
  use_flash_attn .................................. True
  use_fp8_topk_quant .............................. False
  use_fused_weighted_squared_relu ................. False
  use_kitchen_attention ........................... False
  use_legacy_models ............................... False
  use_legacy_static_engine ........................ False
  use_mamba_mem_eff_path .......................... True
  use_megatron_fsdp ............................... False
  use_mp_args_from_checkpoint_args ................ False
  use_mup ......................................... False
  use_one_sent_docs ............................... False
  use_persistent_ckpt_worker ...................... False
  use_precision_aware_optimizer ................... False
  use_pytorch_profiler ............................ False
  use_ring_exchange_p2p ........................... False
  use_rope_scaling ................................ False
  use_rotary_position_embeddings .................. False
  use_sharp ....................................... False
  use_te_activation_func .......................... False
  use_tokenizer_model_from_checkpoint_args ........ True
  use_topk_adams_reducer .......................... True
  use_torch_fsdp2 ................................. False
  use_torch_optimizer_for_cpu_offload ............. False
  use_tp_pp_dp_mapping ............................ False
  v_head_dim ...................................... 128
  valid_data_path ................................. None
  variable_seq_lengths ............................ False
  virtual_pipeline_model_parallel_size ............ None
  vision_backbone_type ............................ vit
  vision_pretraining .............................. False
  vision_pretraining_type ......................... classify
  vocab_extra_ids ................................. 0
  vocab_file ...................................... None
  vocab_size ...................................... 32000
  wandb_entity .................................... None
  wandb_exp_name .................................. None
  wandb_project ................................... None
  wandb_save_dir .................................. None
  weight_decay .................................... 0.1
  weight_decay_incr_style ......................... constant
  wgrad_deferral_limit ............................ 0
  window_attn_skip_freq ........................... None
  window_size ..................................... None
  world_size ...................................... 4
  yaml_cfg ........................................ None
-------------------- end of arguments ---------------------
INFO:megatron.core.num_microbatches_calculator:setting number of microbatches to constant 16
INFO:megatron.core.tokenizers.utils.build_tokenizer: > padded vocab (size: 32000) with 0 dummy tokens (new size: 32000)
WARNING:megatron.core.rerun_state_machine:RerunStateMachine initialized in mode RerunMode.VALIDATE_RESULTS
> initializing torch distributed ...
> initialized tensor model parallel with size 1
> initialized pipeline model parallel with size 1
> setting random seeds to 1234 ...
> compiling dataset index builder ...
make: Entering directory '/work/09308/zhengmk/optimus-cc/Megatron-LM/megatron/core/datasets'
make: Nothing to be done for 'default'.
make: Leaving directory '/work/09308/zhengmk/optimus-cc/Megatron-LM/megatron/core/datasets'
>>> done with dataset index builder. Compilation time: 0.111 seconds
> compiling and loading fused kernels ...
/usr/local/lib/python3.12/dist-packages/torch/distributed/c10d_logger.py:83: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  return func(*args, **kwargs)
[rank0]:[W321 08:14:41.873793549 ProcessGroupNCCL.cpp:5178] Guessing device ID based on global rank. This can cause a hang if rank to GPU mapping is heterogeneous. You can specify device_id in init_process_group()
>>> done with compiling and loading fused kernels. Compilation time: 2.069 seconds
time to initialize megatron (seconds): 7.078
/usr/local/lib/python3.12/dist-packages/torch/distributed/c10d_logger.py:83: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  return func(*args, **kwargs)
[after in-process setup and before initialize_megatron] datetime: 2026-03-21 08:14:40.897548 
[after in-job setup and before initialize_megatron] datetime: 2026-03-21 08:14:40.934180 
[before library-setup] datetime: 2026-03-21 08:14:27.157972
[after library-setup] datetime: 2026-03-21 08:14:40.840370
[before megatron-init] datetime: 2026-03-21 08:14:40.897548
[after megatron is initialized] datetime: 2026-03-21 08:14:47.777228 
building GPT model ...
 > number of parameters on (tensor, pipeline) model parallel rank (0, 0): 513590784
INFO:megatron.core.distributed.distributed_data_parallel:Setting up DistributedDataParallel with config DistributedDataParallelConfig(grad_reduce_in_fp32=True, overlap_grad_reduce=False, overlap_param_gather=False, align_param_gather=False, use_distributed_optimizer=False, num_distributed_optimizer_instances=1, check_for_nan_in_grad=True, check_for_large_grads=False, bucket_size=None, pad_buckets_for_high_nccl_busbw=False, reduce_scatter_with_fp32_accumulation=False, average_in_collective=False, fp8_param_gather=False, reuse_grad_buf_for_mxfp8_param_ag=False, use_megatron_fsdp=False, use_custom_fsdp=False, data_parallel_sharding_strategy='no_shard', gradient_reduce_div_fusion=True, suggested_communication_unit_size=None, keep_fp8_transpose_cache=False, nccl_ub=False, fsdp_double_buffer=False, fsdp_db_use_persist_buf_on_alloc_fail=False, fsdp_all_gather_in_start_param_sync=True, outer_dp_sharding_strategy='no_shard', disable_symmetric_registration=False, fsdp_manual_registration=False, delay_wgrad_compute=False, megatron_fsdp_main_params_dtype=torch.float32, megatron_fsdp_main_grads_dtype=None, megatron_fsdp_grad_comm_dtype=None, use_topk_adams_reducer=True, topk_adams_density=0.1, topk_adams_start_iter=0, topk_adams_density_start=1.0, topk_adams_density_warmup_steps=1000, use_fp8_topk_quant=False)
INFO:megatron.core.distributed.param_and_grad_buffer:Number of buckets for gradient all-reduce / reduce-scatter: 1
Params for bucket 1 (513590784 elements, 513590784 padded size):
	module.decoder.final_layernorm.weight
	module.decoder.layers.15.self_attention.linear_qkv.weight
	module.decoder.layers.14.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.2.self_attention.linear_proj.weight
	module.decoder.layers.0.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.0.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.14.mlp.linear_fc1.weight
	module.decoder.layers.13.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.1.mlp.linear_fc2.weight
	module.decoder.layers.15.self_attention.linear_proj.weight
	module.decoder.layers.6.mlp.linear_fc2.weight
	module.decoder.layers.2.mlp.linear_fc2.weight
	module.decoder.layers.11.self_attention.linear_qkv.weight
	module.decoder.layers.5.self_attention.linear_proj.weight
	module.decoder.layers.10.mlp.linear_fc1.weight
	module.decoder.layers.4.self_attention.linear_qkv.weight
	module.decoder.layers.3.mlp.linear_fc2.weight
	module.decoder.layers.4.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.11.self_attention.linear_proj.weight
	module.decoder.layers.9.mlp.linear_fc2.weight
	module.decoder.layers.8.self_attention.linear_qkv.weight
	module.decoder.layers.12.mlp.linear_fc2.weight
	module.decoder.layers.7.mlp.linear_fc1.weight
	module.decoder.layers.1.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.8.self_attention.linear_proj.weight
	module.decoder.layers.5.mlp.linear_fc1.weight
	module.output_layer.weight
	module.decoder.layers.15.mlp.linear_fc2.weight
	module.decoder.layers.14.self_attention.linear_qkv.weight
	module.decoder.layers.13.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.9.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.7.self_attention.linear_qkv.weight
	module.decoder.layers.5.mlp.linear_fc2.weight
	module.decoder.layers.0.mlp.linear_fc1.weight
	module.decoder.layers.13.mlp.linear_fc1.weight
	module.decoder.layers.12.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.4.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.14.self_attention.linear_proj.weight
	module.decoder.layers.15.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.5.self_attention.linear_qkv.weight
	module.decoder.layers.3.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.11.mlp.linear_fc2.weight
	module.decoder.layers.10.self_attention.linear_qkv.weight
	module.decoder.layers.6.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.2.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.6.self_attention.linear_qkv.weight
	module.decoder.layers.0.mlp.linear_fc2.weight
	module.decoder.layers.1.self_attention.linear_proj.weight
	module.decoder.layers.11.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.8.mlp.linear_fc2.weight
	module.decoder.layers.2.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.1.mlp.linear_fc1.weight
	module.decoder.layers.7.self_attention.linear_proj.weight
	module.decoder.layers.9.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.14.mlp.linear_fc2.weight
	module.decoder.layers.13.self_attention.linear_qkv.weight
	module.decoder.layers.12.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.9.mlp.linear_fc1.weight
	module.decoder.layers.8.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.7.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.6.mlp.linear_fc1.weight
	module.decoder.layers.5.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.12.mlp.linear_fc1.weight
	module.decoder.layers.10.self_attention.linear_proj.weight
	module.decoder.layers.15.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.13.self_attention.linear_proj.weight
	module.decoder.layers.1.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.0.self_attention.linear_qkv.weight
	module.decoder.layers.15.mlp.linear_fc1.weight
	module.decoder.layers.14.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.12.self_attention.linear_proj.weight
	module.decoder.layers.3.mlp.linear_fc1.weight
	module.decoder.layers.1.self_attention.linear_qkv.weight
	module.decoder.layers.10.mlp.linear_fc2.weight
	module.decoder.layers.7.mlp.linear_fc2.weight
	module.decoder.layers.3.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.11.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.10.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.4.self_attention.linear_proj.weight
	module.decoder.layers.3.self_attention.linear_proj.weight
	module.decoder.layers.2.mlp.linear_fc1.weight
	module.decoder.layers.11.mlp.linear_fc1.weight
	module.decoder.layers.10.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.12.self_attention.linear_qkv.weight
	module.decoder.layers.5.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.6.self_attention.linear_proj.weight
	module.embedding.word_embeddings.weight
	module.decoder.layers.9.self_attention.linear_qkv.weight
	module.decoder.layers.8.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.2.self_attention.linear_qkv.weight
	module.decoder.layers.4.mlp.linear_fc1.weight
	module.decoder.layers.13.mlp.linear_fc2.weight
	module.decoder.layers.8.mlp.linear_fc1.weight
	module.decoder.layers.7.mlp.linear_fc1.layer_norm_weight
	module.decoder.layers.6.self_attention.linear_qkv.layer_norm_weight
	module.decoder.layers.4.mlp.linear_fc2.weight
	module.decoder.layers.9.self_attention.linear_proj.weight
	module.decoder.layers.3.self_attention.linear_qkv.weight
	module.decoder.layers.0.self_attention.linear_proj.weight
INFO:megatron.core.optimizer:Setting up optimizer with config AdamOptimizerConfig(lr=0.0003, min_lr=3e-05, decoupled_lr=None, decoupled_min_lr=None, weight_decay=0.0, apply_wd_to_qk_layernorm=False, fp8_recipe='delayed', fp16=False, bf16=True, reuse_grad_buf_for_mxfp8_param_ag=False, params_dtype=torch.bfloat16, use_precision_aware_optimizer=False, store_param_remainders=True, main_grads_dtype=torch.float32, main_params_dtype=torch.float32, exp_avg_dtype=torch.float32, exp_avg_sq_dtype=torch.float32, optimizer='sgd', loss_scale=None, initial_loss_scale=4294967296, min_loss_scale=1.0, loss_scale_window=1000, hysteresis=2, adam_beta1=0.9, adam_beta2=0.95, adam_eps=1e-08, decoupled_weight_decay=True, sgd_momentum=0.0, muon_momentum=0.9, muon_split_qkv=True, muon_use_nesterov=False, muon_scale_mode='spectral', muon_fp32_matmul_prec='medium', muon_num_ns_steps=5, muon_tp_mode='blockwise', muon_extra_scale_factor=1.0, muon_scalar_optimizer='adam', lion_beta1=0.95, lion_beta2=0.98, use_distributed_optimizer=False, overlap_param_gather=False, overlap_param_gather_with_optimizer_step=False, optimizer_cpu_offload=False, optimizer_offload_fraction=1.0, use_torch_optimizer_for_cpu_offload=False, overlap_cpu_optimizer_d2h_h2d=False, pin_cpu_grads=True, pin_cpu_params=True, clip_grad=0.0, log_num_zeros_in_grad=False, barrier_with_L1_time=True, timers=<megatron.core.timers.Timers object at 0x4003aa9b5340>, config_logger_dir='')
INFO:megatron.core.optimizer_param_scheduler:> learning rate decay style: cosine
WARNING: could not find the metadata file /scratch/09308/zhengmk/megatron-lm_checkpoints/llama2_danube3_500M_model_bf16_gradient_fp32_AdamS_topk_sparsify_d_0.1_density_warmup_1000_lr_warmup_1000/latest_checkpointed_iteration.txt
    will not load any checkpoints and will start from random
[after model, optimizer, and learning rate scheduler are built] datetime: 2026-03-21 08:14:48.533327 
> building train, validation, and test datasets ...
 > datasets target sizes (minimum size):
    train:      10240000
    validation: 1034240
    test:       10240
INFO:megatron.core.datasets.blended_megatron_dataset_config:Let split_matrix = [(0, 0.949), (0.949, 0.999), (0.999, 1.0)]
> building train, validation, and test datasets for GPT ...
